Time,x,y,z
6.43,-0.00198955492568919,-0.0004963696119288954,0.06605463516233934
6.43,-0.001991776101617274,-0.000497355700139247,0.06618901074053608
6.43,-0.001994219260295314,-0.0004984444154652746,0.0663219186483178
6.43,-0.001996875191595434,-0.0004996336559366872,0.06645337277418968
6.43,-0.0019997332243391077,-0.000500921049296049,0.06658338689111441
6.431,-0.0020027813211749615,-0.0005023039591918454,0.0667119746772635
6.432,-0.002004699183623506,-0.000504589330537965,0.06685475720980744
6.433,-0.0020068229877126037,-0.0005069380693643155,0.06699597081770194
6.434,-0.0020091365320884166,-0.0005093472810416894,0.06713563074654401
6.4350000000000005,-0.0020116226024504812,-0.0005118138726768882,0.06727375216417902
6.436,-0.002014263088100966,-0.0005143345812799117,0.06741035017446272
6.437,-0.002017039103724578,-0.000516906001776789,0.06754543982934748
6.438,-0.002019931116013184,-0.0005195246145608785,0.06767903613937198
6.439,-0.0020229190746429105,-0.0005221868123873014,0.06781115408266042
6.44,-0.0020259825632261454,-0.000524888903960463,0.06794180861252672
6.441,-0.002028485511431061,-0.000529519422057698,0.06808723005842332
6.442,-0.002031045733633749,-0.0005341204140482639,0.06823103950531981
6.443,-0.0020336419695689547,-0.0005386894356840195,0.06837325351238009
6.444,-0.0020362531311270233,-0.0005432240164973629,0.06851388860517908
6.445,-0.0020388584566606712,-0.0005477216948866839,0.06865296128368113
6.446,-0.002041437667418929,-0.0005521800510889204,0.06879048802947521
6.447,-0.00204397112537091,-0.0005565967379010109,0.06892648531230067
6.448,-0.00204643999225218,-0.0005609695082231891,0.06906096959585802
6.449,-0.0020497324194047157,-0.0005662613132204934,0.06921032945637344
6.45,-0.0020528977929976143,-0.0005714759940465967,0.0693580286565177
6.45,-0.002055921541016336,-0.0005766120841547683,0.06950408567190842
6.452,-0.0020587904984106704,-0.000581668258013978,0.06964851896540673
6.453,-0.0020614930408590737,-0.0005866433568058427,0.06979134698901476
6.454,-0.002064019209355142,-0.0005915364327899889,0.06993258818461458
6.455,-0.0020689811982652134,-0.0005951348775145715,0.07008875773210858
6.456,-0.0020736666354045654,-0.0005986899014548219,0.07024319648575321
6.458,-0.0020780744786020803,-0.0006022002084055842,0.07039592494947011
6.458,-0.002082205625970477,-0.000605664738827779,0.07054696356148955
6.459,-0.002086062953640365,-0.0006090826766290703,0.07069633268645274
6.46,-0.0020896513356882837,-0.0006124534539983486,0.07084405260588081
6.462,-0.0020929776448645665,-0.0006157767541887051,0.07099014350695952
6.462,-0.0020960507329288672,-0.0006190525121481802,0.0711346254696109
6.463,-0.002098881389762514,-0.0006222809128662002,0.07127751845186196
6.464,-0.0021014822807394434,-0.0006254623874260723,0.07141884227356567
6.465,-0.002103867862236426,-0.0006285976066923249,0.07155861659856194
6.466,-0.002106054275526127,-0.0006316874726621115,0.07169686091543438
6.468,-0.0021080592197511914,-0.0006347331075000415,0.07183359451703311
6.469,-0.002109901805064971,-0.0006377358403663556,0.07196883647901861
6.471,-0.002111602389396553,-0.0006406972097238508,0.0721026056376964
6.471,-0.0021142252584179537,-0.0006426319228350527,0.07225204561126809
6.471,-0.002116717764281806,-0.0006445603944164092,0.07239986105013456
6.473,-0.00211910390241498,-0.0006464836978298045,0.07254607193028109
6.473,-0.0021214080103918805,-0.0006484030289675787,0.07269069786549603
6.474,-0.002123654548092011,-0.0006503196881152889,0.07283375808936945
6.475,-0.002125867877006895,-0.0006522350792320406,0.07297527143897184
6.476,-0.002128339289006083,-0.000653522201496087,0.07313252053362244
6.477,-0.0021308161336039627,-0.0006548296316593919,0.07328806805933641
6.478,-0.0021333214668970216,-0.0006561583575328954,0.07344193356620134
6.479,-0.0021358773652551573,-0.000657509409433389,0.07359413614204971
6.481,-0.0021385047362984196,-0.0006588838451030905,0.07374469441210092
6.481,-0.0021412231442965,-0.0006602827354338336,0.0738936265417463
6.482,-0.002144050652019497,-0.0006617071512691658,0.07404095024247295
6.483,-0.0021470036806403065,-0.0006631581515294277,0.07418668278088784
6.484,-0.002150096890135367,-0.000664636768909916,0.07433084099072503
6.485,-0.0021513941166535684,-0.0006666197473750696,0.07448964392283122
6.486,-0.002152913880206711,-0.0006686183875372319,0.07464672634634886
6.486,-0.0021546644786802197,-0.0006706339980247178,0.0748021059222866
6.486,-0.0021566522223534883,-0.0006726678079999033,0.07495579992279906
6.486,-0.002158881397014176,-0.0006747209673655934,0.07510782525430408
6.493,-0.002161354247532023,-0.0006767945487837632,0.07525819848193949
6.499,-0.0021640709808911063,-0.0006788895512866768,0.07540693585499332
6.5,-0.0021670297874725433,-0.0006810069052199646,0.07555405333290925
6.502,-0.0021702268792899147,-0.0006831474782058145,0.07569956661150493
6.503,-0.0021736565436316704,-0.0006853120818074931,0.07584349114904854
6.503,-0.002177311210677854,-0.0006875014784838298,0.0759858421918591
6.504,-0.0021811815335831897,-0.0006897163884763099,0.07612663479914332
6.504,-0.0021852564794355984,-0.0006919574962517803,0.07626588386681067
6.505,-0.0021895234298500367,-0.0006942254561140311,0.07640360415005172
6.505,-0.0021939682942325733,-0.0006965208922619041,0.07653981028450264
6.506,-0.0021962786140929435,-0.0006995756291322684,0.07669132022596636
6.506,-0.0021988108620526786,-0.0007026353117832733,0.07684116038116624
6.506,-0.0022015460363972684,-0.0007057008369953863,0.0769893471050327
6.507,-0.002204464051669592,-0.0007087730659082795,0.07713589666406451
6.508,-0.0022075438759743718,-0.0007118528267468955,0.07728082525141429
6.508,-0.0022107636739788685,-0.0007149409153834475,0.07742414900046737
6.508,-0.0022141009592950376,-0.0007180380877246874,0.07756588399695512
6.508,-0.0022171023226207616,-0.0007212857421150784,0.07772636400152841
6.525,-0.002220189100482046,-0.0007245370505511729,0.0778850628743192
6.525,-0.002223337397663324,-0.0007277926941320829,0.07804199900168145
6.526,-0.002226523293856608,-0.0007310533328405694,0.0781971907260964
6.527,-0.002229723016086789,-0.0007343195979079662,0.07835065635421329
6.527,-0.0022329131141696425,-0.0007375920828617345,0.07850241416381978
6.527,-0.002236070638575728,-0.0007408713336116914,0.07865248240977213
6.527,-0.0022391733223797636,-0.0007441578310791606,0.07880087932890227
6.527,-0.00224192037655296,-0.0007481262814366742,0.07896240853841235
6.527,-0.002244581153374234,-0.0007520808140238498,0.07912213892853653
6.527,-0.002247136130864725,-0.0007560221082501032,0.07928009046281051
6.5280000000000005,-0.0022495671782001092,-0.000759950733955924,0.07943628308066274
6.5280000000000005,-0.0022518577267593006,-0.0007638671466702617,0.07959073669826945
6.5280000000000005,-0.0022539929334436724,-0.0007677716833654307,0.07974347120811215
6.5280000000000005,-0.0022559598341905665,-0.0007716645587842898,0.07989450647716363
6.5280000000000005,-0.002257747485463446,-0.0007755458624820878,0.08004386234362273
6.5280000000000005,-0.002259347091325476,-0.0007794155566363942,0.08019155861210842
6.529,-0.0022607521139394854,-0.0007832734746438506,0.08033761504725415
6.53,-0.0022619583651055392,-0.0007871193205417982,0.08048205136563222
6.532,-0.002262964076854492,-0.0007909526691922399,0.08062488722596421
6.532,-0.002263769949083687,-0.0007947729672578774,0.0807661422176098
6.532,-0.0022643791725335625,-0.0007985795348513841,0.0809058358473226
6.532,-0.002264797425763056,-0.0008023715678945457,0.08104398752432668
6.533,-0.0022650328450444283,-0.0008061481410577981,0.0811806165437744
6.533,-0.002265095966606002,-0.0008099082112945103,0.08131574206870623
6.533,-0.002264999640963815,-0.0008136506219016761,0.08144938311065235
6.534,-0.002264758919713162,-0.0008173741070928615,0.08158155850907159
6.534,-0.002264390914757569,-0.0008210772698617076,0.08171228690985773
6.535,-0.0022638134604134976,-0.0008247654586021363,0.08186454246116431
6.536,-0.0022631519117055714,-0.0008284318981657539,0.08201513307606999
6.537,-0.0022624284983049662,-0.0008320752728949168,0.08216407961005129
6.538,-0.0022678786078637785,-0.0008344223617046222,0.08232464102231392
6.539,-0.00227313221024072,-0.0008367762107838431,0.08248345361457933
6.54,-0.002278219592298689,-0.000839133187790593,0.0826405385648833
6.541,-0.0022831709741089577,-0.0008414897842990343,0.08279591664144698
6.541,-0.0022880162649556567,-0.0008438426307356156,0.08294960818972084
6.543,-0.002292784820834617,-0.0008461885106071027,0.08310163312154413
6.5440000000000005,-0.002297505206959207,-0.0008485243740754719,0.08325201090665262
6.545,-0.002302204975502653,-0.0008508473957608795,0.08340076056671594
6.545,-0.0023097191456541723,-0.0008516295804275997,0.08356231999479478
6.547,-0.0023171784126043583,-0.0008524376985695409,0.08372212647438936
6.549,-0.002324607633773464,-0.0008532682861246057,0.08388019926306044
6.549,-0.0023320296784710396,-0.0008541182180449327,0.08403655716459212
6.55,-0.0023394653068756154,-0.0008549847189806709,0.08419121854089232
6.551,-0.0023469330709253115,-0.0008558653732296526,0.08434420132629676
6.551,-0.002354449237911375,-0.000856758134017864,0.08449552304409674
6.552,-0.0023620277369440805,-0.0008576613320612859,0.08464520082505492
6.552,-0.0023696801281596603,-0.0008585736833504815,0.08479325142766576
6.552,-0.0023774155939985386,-0.0008594942959933233,0.08493969125986921
6.556,-0.0023852409516589906,-0.0008604226759242506,0.08508453640192366
6.557,-0.0023931606853316786,-0.0008613587311991227,0.08522780263012719
6.558,-0.002401176996737936,-0.0008623027745367063,0.08536950544107542
6.559,-0.0024092898721606963,-0.0008632555237512308,0.08550966007615286
6.5600000000000005,-0.0024174971641425257,-0.0008642180996451376,0.08564828154595112
6.5600000000000005,-0.0024257946858372765,-0.0008651920209507036,0.0857853846543492
6.562,-0.002434176316083552,-0.0008661791958981691,0.08592098402198328
6.563,-0.0024426341133632055,-0.0008671819099955624,0.08605509410888734
6.564,-0.0024511584367601213,-0.0008682028096830758,0.08618772923609577
6.565,-0.0024597380724222665,-0.0008692448815617717,0.08631890360603986
6.566,-0.0024683603640301426,-0.0008703114269783126,0.08644863132159716
6.567,-0.002477011346139039,-0.0008714060318857888,0.08657692640369316
6.568,-0.002485675892899667,-0.0008725325604464454,0.08670380280735468
6.569,-0.0024878343814164192,-0.0008749018314301448,0.08686341349366908
6.57,-0.002478571478082157,-0.0008807417951103238,0.08702124790702136
6.571,-0.0024698696493339898,-0.0008864707791181378,0.08717733307806083
6.572,-0.0024616989467081845,-0.0008920954826318625,0.08733168659794585
6.573,-0.0024540281028828308,-0.0008976227197362116,0.08748432596346507
6.574,-0.0024474631079362034,-0.0009031685048001575,0.08765347203009292
6.575,-0.002441312961191005,-0.000908628842814639,0.08782073691683967
6.5760000000000005,-0.002435544050737589,-0.0009140108830872317,0.08798614021103801
6.5760000000000005,-0.0024301223306400646,-0.0009193217424526966,0.08814970143734796
6.578,-0.0024250135623352918,-0.000924568467300223,0.08831144006830294
6.579,-0.002420183563996423,-0.0009297579928044511,0.08847137553355372
6.58,-0.002415598465998473,-0.0009348971000527802,0.08862952722777429
6.581,-0.002411224970731916,-0.0009399923716976391,0.08878591451719434
6.582,-0.0024070306145151906,-0.0009450501468152688,0.08894055674473861
6.583,-0.0024029840294425616,-0.0009500764756135406,0.08909347323371919
6.583,-0.0023990552026936776,-0.0009550770746749879,0.08924468329004383
6.583,-0.0023952157331649186,-0.0009600573115094506,0.08939420620288695
6.583,-0.0024049529112127174,-0.000962356968760972,0.08955906312618889
6.583,-0.0024142863813952707,-0.0009647385705023243,0.08972208403197383
6.583,-0.0024232103581457764,-0.0009672024161786787,0.08988329031946353
6.589,-0.0024317212367459735,-0.0009697482191227298,0.09004270331704557
6.59,-0.0024398176766915313,-0.0009723750994772491,0.09020034427420574
6.591,-0.0024475006707570988,-0.0009750815831165784,0.09035623435205234
6.5920000000000005,-0.002454773597381367,-0.00097786560648417,0.0905103946124641
6.593,-0.0024616422539003907,-0.000980724527129108,0.09066284600590166
6.594,-0.0024681148685533894,-0.0009836551396659576,0.09081360935796241
6.595,-0.002474202089460076,-0.0009866536968263753,0.09096270535475863
6.596,-0.0024799169489488353,-0.000989715935169524,0.09111015452725368
6.597,-0.0024852748022880385,-0.0009928371050604125,0.09125597723468108
6.598,-0.002490293240100783,-0.0009960120044154688,0.09140019364722345
6.599,-0.002494991974286205,-0.0009992350158114745,0.09154282372813304
6.6,-0.0024993927032106963,-0.0010025001742948471,0.09168388721550107
6.601,-0.0025073041300077556,-0.0010044378938015668,0.09184115155876708
6.602,-0.002514850953189456,-0.0010064469396816474,0.09199669141195964
6.602,-0.00252206355372992,-0.0010085187246870087,0.09215052785682938
6.604,-0.0025289731471454377,-0.0010106445641203052,0.09230268164137566
6.605,-0.0025341104353541516,-0.0010122354048931997,0.09247099797697687
6.606,-0.0025390512940606956,-0.001013884202932663,0.09263747418557156
6.607,-0.0025438269622002885,-0.0010155819378825399,0.09280213214650043
6.608,-0.002548468626734321,-0.0010173196410515684,0.09296499333073407
6.609,-0.0025530071537482176,-0.001019088451695211,0.09312607879305321
6.61,-0.002557472822554347,-0.0010208796729573567,0.09328540916615842
6.611,-0.002561895066579418,-0.0010226848272855793,0.09344300465683406
6.612,-0.002566302224686098,-0.0010244957111938781,0.09359888504424337
6.6129999999999995,-0.002570721306367643,-0.0010263044491731431,0.09375306968039783
6.614,-0.0025751777738556754,-0.0010281035466801311,0.09390557749283325
6.615,-0.002579695343928699,-0.0010298859419837084,0.09405642698945953
6.616,-0.0025842958125459263,-0.0010316450558284513,0.09420563626554325
6.617,-0.002583994855898934,-0.0010344202312017967,0.09437112660702067
6.618,-0.0025839628428935067,-0.0010371310599872783,0.09453481307765554
6.619,-0.0025842133859657556,-0.0010397732390614448,0.09469671484160722
6.62,-0.002584757913860401,-0.001042343042558258,0.09485685066719604
6.621,-0.0025856055718198444,-0.0010448373746293233,0.09501523894297569
6.622,-0.0025867631494540387,-0.0010472538185912995,0.09517189769515635
6.625,-0.00258823503571296,-0.0010495906818364642,0.09532684460615401
6.625,-0.0025900231996508786,-0.001051847035857669,0.09548009703408429
6.625,-0.0025921271957257343,-0.001054022750679573,0.09563167203296058
6.626,-0.0025945441918327644,-0.001056118522973629,0.09578158637340904
6.627,-0.002597269018300491,-0.0010581358971408154,0.09592985656367656
6.628,-0.002600294235730676,-0.0010600772786433605,0.09607649887074476
6.629,-0.0026036102198023297,-0.0010619459389683797,0.09622152934135815
6.63,-0.0026072052608665406,-0.0010637460115780024,0.09636496382279323
6.631,-0.0026110656764794394,-0.0010654824784509542,0.0965068179832044
6.632,-0.0026151759349557152,-0.0010671611467472446,0.09664710733140099
6.633,-0.00261951879157721,-0.001068788614718182,0.09678584723592538
6.634,-0.0026211745210409244,-0.0010718666520075977,0.09695910475494465
6.635,-0.002623122697073771,-0.0010748616462056932,0.09713044280669293
6.635,-0.0026253401601849654,-0.0010777833603453238,0.09729988090021326
